epoch,avg_loss,best_loss,current_lr,no_improve_count,timestamp
0,0.33126360166817903,0.33126360166817903,0.0001,0,23-08-25-16-19-56
1,0.14145048751682043,0.14145048751682043,0.0001,0,23-08-25-16-20-19
2,0.12453111513704061,0.12453111513704061,0.0001,0,23-08-25-16-20-43
3,0.11440390769392252,0.11440390769392252,0.0001,0,23-08-25-16-21-06
4,0.10847546119987965,0.10847546119987965,0.0001,0,23-08-25-16-21-30
5,0.10436058192327619,0.10436058192327619,0.0001,0,23-08-25-16-21-54
6,0.10313260688260198,0.10313260688260198,0.0001,0,23-08-25-16-22-18
7,0.10012199072539807,0.10012199072539807,0.0001,0,23-08-25-16-22-41
8,0.09915381978824735,0.09915381978824735,0.0001,0,23-08-25-16-23-04
9,0.09543774404376745,0.09543774404376745,0.0001,0,23-08-25-16-23-29
10,0.09433558731898666,0.09433558731898666,0.0001,0,23-08-25-16-23-52
11,0.09304194133728742,0.09304194133728742,0.0001,0,23-08-25-16-24-16
12,0.09195140043646097,0.09195140043646097,0.0001,0,23-08-25-16-24-39
13,0.0907843016833067,0.0907843016833067,0.0001,0,23-08-25-16-25-03
14,0.09014170548319816,0.09014170548319816,0.0001,0,23-08-25-16-25-27
15,0.08904004042223096,0.08904004042223096,0.0001,0,23-08-25-16-25-51
16,0.08675272764638066,0.08675272764638066,0.0001,0,23-08-25-16-26-14
17,0.08607484879717231,0.08607484879717231,0.0001,0,23-08-25-16-26-37
18,0.08489207772165537,0.08489207772165537,0.0001,0,23-08-25-16-27-01
19,0.08433076617494226,0.08433076617494226,0.0001,0,23-08-25-16-27-24
20,0.0850134051181376,0.08433076617494226,0.0001,1,23-08-25-16-27-50
21,0.08436861361563205,0.08433076617494226,0.0001,2,23-08-25-16-28-13
22,0.08325828136503696,0.08325828136503696,0.0001,0,23-08-25-16-28-37
23,0.0828504936285317,0.0828504936285317,0.0001,0,23-08-25-16-29-01
24,0.0824016853608191,0.0824016853608191,0.0001,0,23-08-25-16-29-24
25,0.08148299819231034,0.08148299819231034,0.0001,0,23-08-25-16-29-49
26,0.08091465444490313,0.08091465444490313,0.0001,0,23-08-25-16-30-12
27,0.0814241612367332,0.08091465444490313,0.0001,1,23-08-25-16-30-36
28,0.08034556985646486,0.08034556985646486,0.0001,0,23-08-25-16-30-59
29,0.07982400479540229,0.07982400479540229,0.0001,0,23-08-25-16-31-22
30,0.0794441595673561,0.0794441595673561,0.0001,0,23-08-25-16-31-45
31,0.07862668612599373,0.07862668612599373,0.0001,0,23-08-25-16-32-09
32,0.07867770469933748,0.07862668612599373,0.0001,1,23-08-25-16-32-33
33,0.07693664662912487,0.07693664662912487,0.0001,0,23-08-25-16-32-57
34,0.07734508343413472,0.07693664662912487,0.0001,1,23-08-25-16-33-21
35,0.07732800165191293,0.07693664662912487,0.0001,2,23-08-25-16-33-44
36,0.07707173534482717,0.07693664662912487,0.0001,3,23-08-25-16-34-07
37,0.07670198966190218,0.07670198966190218,0.0001,0,23-08-25-16-34-31
38,0.07678755924105644,0.07670198966190218,0.0001,1,23-08-25-16-34-54
39,0.0773650322780013,0.07670198966190218,0.0001,2,23-08-25-16-35-18
40,0.07568345550075173,0.07568345550075173,0.0001,0,23-08-25-16-35-42
41,0.0757552875354886,0.07568345550075173,0.0001,1,23-08-25-16-36-05
42,0.07491420782357454,0.07491420782357454,0.0001,0,23-08-25-16-36-28
43,0.07457525250688195,0.07457525250688195,0.0001,0,23-08-25-16-36-51
44,0.07452629508450627,0.07452629508450627,0.0001,0,23-08-25-16-37-14
45,0.07427826270088553,0.07427826270088553,0.0001,0,23-08-25-16-37-38
46,0.07451139523088932,0.07427826270088553,0.0001,1,23-08-25-16-38-01
47,0.07425123827159405,0.07425123827159405,0.0001,0,23-08-25-16-38-25
48,0.074471609454602,0.07425123827159405,0.0001,1,23-08-25-16-38-48
49,0.07464356127008796,0.07425123827159405,0.0001,2,23-08-25-16-39-12
50,0.07288030096516013,0.07288030096516013,0.0001,0,23-08-25-16-39-35
51,0.07329617194086313,0.07288030096516013,0.0001,1,23-08-25-16-39-58
52,0.07327287482842804,0.07288030096516013,0.0001,2,23-08-25-16-40-21
53,0.0724108510799706,0.0724108510799706,0.0001,0,23-08-25-16-40-44
54,0.07228956681862474,0.07228956681862474,0.0001,0,23-08-25-16-41-07
55,0.07194056386873127,0.07194056386873127,0.0001,0,23-08-25-16-41-31
56,0.07186772781983018,0.07186772781983018,0.0001,0,23-08-25-16-41-54
57,0.07246266178414226,0.07186772781983018,0.0001,1,23-08-25-16-42-18
58,0.07172347171977163,0.07172347171977163,0.0001,0,23-08-25-16-42-42
59,0.07213264279067516,0.07172347171977163,0.0001,1,23-08-25-16-43-06
60,0.07205860705301166,0.07172347171977163,0.0001,2,23-08-25-16-43-28
