epoch,avg_loss,best_loss,current_lr,no_improve_count,timestamp
27,0.0212894581919536,0.0212894581919536,0.0001,0,26-08-25-02-15-59
28,0.02124483816558495,0.02124483816558495,0.0001,0,26-08-25-02-26-43
29,0.02097887357091531,0.02097887357091531,0.0001,0,26-08-25-02-37-28
30,0.02112651655357331,0.02097887357091531,0.0001,1,26-08-25-02-48-02
31,0.021559943677857518,0.02097887357091531,0.0001,2,26-08-25-02-58-35
32,0.021032670857384802,0.02097887357091531,0.0001,3,26-08-25-03-09-09
33,0.021049908968620003,0.02097887357091531,0.0001,4,26-08-25-03-19-44
34,0.0212087553688325,0.02097887357091531,0.0001,5,26-08-25-03-30-18
35,0.021291505046188833,0.02097887357091531,0.0001,6,26-08-25-03-40-51
36,0.02081231153104454,0.02081231153104454,5e-05,0,26-08-25-03-51-37
37,0.020931533275172113,0.02081231153104454,5e-05,1,26-08-25-04-02-11
38,0.02069240663247183,0.02069240663247183,5e-05,0,26-08-25-04-12-56
39,0.0206486639440991,0.0206486639440991,5e-05,0,26-08-25-04-23-41
40,0.020492671688087286,0.020492671688087286,5e-05,0,26-08-25-04-34-26
41,0.020864918650127948,0.020492671688087286,5e-05,1,26-08-25-04-44-59
42,0.02050478356098756,0.020492671688087286,5e-05,2,26-08-25-04-55-33
43,0.020212840689811856,0.020212840689811856,5e-05,0,26-08-25-05-06-19
44,0.020858091107569636,0.020212840689811856,5e-05,1,26-08-25-05-16-52
45,0.020849245941266418,0.020212840689811856,5e-05,2,26-08-25-05-27-26
46,0.020347008051816374,0.020212840689811856,5e-05,3,26-08-25-05-38-00
47,0.02026878653652966,0.020212840689811856,5e-05,4,26-08-25-05-48-34
48,0.02034221937553957,0.020212840689811856,5e-05,5,26-08-25-05-59-08
49,0.020687994463834913,0.020212840689811856,5e-05,6,26-08-25-06-09-41
50,0.020549845667555928,0.020212840689811856,2.5e-05,7,26-08-25-06-20-15
51,0.020337140061892568,0.020212840689811856,2.5e-05,8,26-08-25-06-30-50
52,0.01994801431428641,0.01994801431428641,2.5e-05,0,26-08-25-06-41-35
53,0.020294593890197575,0.01994801431428641,2.5e-05,1,26-08-25-06-52-09
54,0.020100209205877035,0.01994801431428641,2.5e-05,2,26-08-25-07-02-42
55,0.02026382807083428,0.01994801431428641,2.5e-05,3,26-08-25-07-13-16
56,0.020175194811075926,0.01994801431428641,2.5e-05,4,26-08-25-07-23-50
57,0.01992751674959436,0.01992751674959436,2.5e-05,0,26-08-25-07-34-35
58,0.02027000367920846,0.01992751674959436,2.5e-05,1,26-08-25-07-45-09
59,0.020016466807574032,0.01992751674959436,2.5e-05,2,26-08-25-07-55-42
60,0.02029339474835433,0.01992751674959436,2.5e-05,3,26-08-25-08-06-16
61,0.02045187706220895,0.01992751674959436,2.5e-05,4,26-08-25-08-16-50
62,0.020021478986367584,0.01992751674959436,2.5e-05,5,26-08-25-08-27-24
63,0.019859114326536656,0.019859114326536656,2.5e-05,0,26-08-25-08-38-09
64,0.01999037086823955,0.019859114326536656,2.5e-05,1,26-08-25-08-48-42
65,0.020124234766699375,0.019859114326536656,2.5e-05,2,26-08-25-08-59-16
66,0.02014428269537166,0.019859114326536656,2.5e-05,3,26-08-25-09-09-50
67,0.01976566159725189,0.01976566159725189,2.5e-05,0,26-08-25-09-20-35
68,0.0198584120599553,0.01976566159725189,2.5e-05,1,26-08-25-09-31-10
69,0.020247931098565458,0.01976566159725189,2.5e-05,2,26-08-25-09-41-45
70,0.01995260876743123,0.01976566159725189,2.5e-05,3,26-08-25-09-52-20
71,0.02011482673394494,0.01976566159725189,2.5e-05,4,26-08-25-10-02-55
72,0.020030694472137837,0.01976566159725189,2.5e-05,5,26-08-25-10-13-29
73,0.019749512822832913,0.019749512822832913,2.5e-05,0,26-08-25-10-24-15
74,0.01972662587277591,0.01972662587277591,2.5e-05,0,26-08-25-10-35-00
75,0.019701517445966602,0.019701517445966602,2.5e-05,0,26-08-25-10-45-45
76,0.020044882318936287,0.019701517445966602,2.5e-05,1,26-08-25-10-56-19
77,0.019995205983519553,0.019701517445966602,2.5e-05,2,26-08-25-11-06-53
78,0.02030644861422479,0.019701517445966602,2.5e-05,3,26-08-25-11-17-26
