epoch,avg_loss,best_loss,current_lr,no_improve_count,timestamp
0,0.34774017754197123,0.34774017754197123,0.0001,0,23-08-25-14-54-26
1,0.15717585483193397,0.15717585483193397,0.0001,0,23-08-25-14-54-49
2,0.1315893532708287,0.1315893532708287,0.0001,0,23-08-25-14-55-12
3,0.12154071214795113,0.12154071214795113,0.0001,0,23-08-25-14-55-34
4,0.114820520542562,0.114820520542562,0.0001,0,23-08-25-14-55-57
5,0.1116890092752874,0.1116890092752874,0.0001,0,23-08-25-14-56-20
6,0.10991454829275608,0.10991454829275608,0.0001,0,23-08-25-14-56-43
7,0.10686227288097143,0.10686227288097143,0.0001,0,23-08-25-14-57-05
8,0.10361062274128198,0.10361062274128198,0.0001,0,23-08-25-14-57-28
9,0.10330577192083001,0.10330577192083001,0.0001,0,23-08-25-14-57-51
10,0.10187416065856815,0.10187416065856815,0.0001,0,23-08-25-14-58-13
11,0.10012564275041222,0.10012564275041222,0.0001,0,23-08-25-14-58-36
12,0.09923647079989315,0.09923647079989315,0.0001,0,23-08-25-14-58-58
13,0.09742408449575304,0.09742408449575304,0.0001,0,23-08-25-14-59-21
14,0.09609416166692972,0.09609416166692972,0.0001,0,23-08-25-14-59-44
15,0.09408093373849988,0.09408093373849988,0.0001,0,23-08-25-15-00-07
16,0.09368956442177295,0.09368956442177295,0.0001,0,23-08-25-15-00-29
17,0.09235866763070226,0.09235866763070226,0.0001,0,23-08-25-15-00-52
18,0.0904240747988224,0.0904240747988224,0.0001,0,23-08-25-15-01-18
19,0.08969482496008277,0.08969482496008277,0.0001,0,23-08-25-15-01-40
20,0.08954634818062186,0.08954634818062186,0.0001,0,23-08-25-15-02-03
21,0.0884624037630856,0.0884624037630856,0.0001,0,23-08-25-15-02-25
22,0.08767199236899614,0.08767199236899614,0.0001,0,23-08-25-15-02-48
23,0.08739814361929893,0.08739814361929893,0.0001,0,23-08-25-15-03-11
24,0.08710057150945068,0.08710057150945068,0.0001,0,23-08-25-15-03-33
25,0.08677285505458712,0.08677285505458712,0.0001,0,23-08-25-15-03-56
26,0.08567851298302412,0.08567851298302412,0.0001,0,23-08-25-15-04-19
27,0.08293577849119901,0.08293577849119901,0.0001,0,23-08-25-15-04-42
28,0.08325583107024431,0.08293577849119901,0.0001,1,23-08-25-15-05-04
29,0.08307682576030492,0.08293577849119901,0.0001,2,23-08-25-15-05-26
30,0.08268965730443596,0.08268965730443596,0.0001,0,23-08-25-15-05-49
31,0.08232805393636226,0.08232805393636226,0.0001,0,23-08-25-15-06-11
32,0.08105406041815877,0.08105406041815877,0.0001,0,23-08-25-15-06-34
33,0.08143715888634324,0.08105406041815877,0.0001,1,23-08-25-15-06-56
34,0.08046992018818855,0.08046992018818855,0.0001,0,23-08-25-15-07-19
35,0.08065447091683746,0.08046992018818855,0.0001,1,23-08-25-15-07-41
36,0.07936412164568901,0.07936412164568901,0.0001,0,23-08-25-15-08-04
37,0.07884105007722973,0.07884105007722973,0.0001,0,23-08-25-15-08-26
38,0.07916843420267106,0.07884105007722973,0.0001,1,23-08-25-15-08-49
39,0.07911442069709301,0.07884105007722973,0.0001,2,23-08-25-15-09-11
40,0.07845892964676023,0.07845892964676023,0.0001,0,23-08-25-15-09-34
41,0.07819566884264349,0.07819566884264349,0.0001,0,23-08-25-15-09-57
42,0.07759502064436674,0.07759502064436674,0.0001,0,23-08-25-15-10-19
43,0.07796060568466782,0.07759502064436674,0.0001,1,23-08-25-15-10-41
44,0.07844920222461224,0.07759502064436674,0.0001,2,23-08-25-15-11-04
45,0.0764283968321979,0.0764283968321979,0.0001,0,23-08-25-15-11-26
46,0.0774333143979311,0.0764283968321979,0.0001,1,23-08-25-15-11-48
47,0.07645137620717288,0.0764283968321979,0.0001,2,23-08-25-15-12-14
48,0.07611688766628504,0.07611688766628504,0.0001,0,23-08-25-15-12-37
49,0.07550487034395337,0.07550487034395337,0.0001,0,23-08-25-15-13-00
50,0.07630826326832175,0.07550487034395337,0.0001,1,23-08-25-15-13-22
51,0.07446896675974131,0.07446896675974131,0.0001,0,23-08-25-15-13-44
52,0.07480096480995417,0.07446896675974131,0.0001,1,23-08-25-15-14-07
53,0.0754151397421956,0.07446896675974131,0.0001,2,23-08-25-15-14-29
54,0.07599193108081817,0.07446896675974131,0.0001,3,23-08-25-15-14-51
55,0.07464655135199427,0.07446896675974131,0.0001,4,23-08-25-15-15-13
56,0.07445310470834375,0.07445310470834375,0.0001,0,23-08-25-15-15-36
57,0.07396660010889172,0.07396660010889172,0.0001,0,23-08-25-15-15-58
58,0.07423292054608464,0.07396660010889172,0.0001,1,23-08-25-15-16-20
59,0.07464312084019184,0.07396660010889172,0.0001,2,23-08-25-15-16-43
60,0.07413711024448276,0.07396660010889172,0.0001,3,23-08-25-15-17-06
61,0.07438978015258908,0.07396660010889172,0.0001,4,23-08-25-15-17-28
62,0.0739621550180018,0.0739621550180018,0.0001,0,23-08-25-15-17-51
63,0.07361476946622134,0.07361476946622134,0.0001,0,23-08-25-15-18-13
64,0.07361467833817005,0.07361467833817005,0.0001,0,23-08-25-15-18-36
65,0.07284934650734066,0.07284934650734066,0.0001,0,23-08-25-15-18-58
66,0.07307409431412816,0.07284934650734066,0.0001,1,23-08-25-15-19-21
67,0.07296716775000095,0.07284934650734066,0.0001,2,23-08-25-15-19-43
68,0.07229651165753603,0.07229651165753603,0.0001,0,23-08-25-15-20-05
69,0.07247120905295014,0.07229651165753603,0.0001,1,23-08-25-15-20-28
70,0.07219496477767826,0.07219496477767826,0.0001,0,23-08-25-15-20-50
