epoch,avg_loss,best_loss,current_lr,no_improve_count,timestamp
0,0.054758488230407236,0.054758488230407236,0.0001,0,23-08-25-14-28-33
1,0.03704039630200714,0.03704039630200714,0.0001,0,23-08-25-14-39-26
2,0.034427911003120246,0.034427911003120246,0.0001,0,23-08-25-14-50-20
3,0.033567428646609186,0.033567428646609186,0.0001,0,23-08-25-15-01-12
4,0.03305658874474466,0.03305658874474466,0.0001,0,23-08-25-15-12-05
5,0.03268262172769755,0.03268262172769755,0.0001,0,23-08-25-15-22-59
6,0.03272396192979068,0.03268262172769755,0.0001,1,23-08-25-15-33-40
7,0.03212773508578539,0.03212773508578539,0.0001,0,23-08-25-15-44-34
8,0.032225101328454915,0.03212773508578539,0.0001,1,23-08-25-15-55-15
9,0.03193146325461566,0.03193146325461566,0.0001,0,23-08-25-16-06-07
10,0.03213730554282665,0.03193146325461566,0.0001,1,23-08-25-16-16-49
11,0.03165314855612814,0.03165314855612814,0.0001,0,23-08-25-16-27-43
12,0.031967744782567024,0.03165314855612814,0.0001,1,23-08-25-16-38-24
13,0.03118184516299516,0.03118184516299516,0.0001,0,23-08-25-16-49-17
14,0.03133040659315884,0.03118184516299516,0.0001,1,23-08-25-16-59-58
15,0.031161235845647752,0.031161235845647752,0.0001,0,23-08-25-17-10-52
16,0.03149842540360987,0.031161235845647752,0.0001,1,23-08-25-17-21-34
17,0.031082479652948677,0.031082479652948677,0.0001,0,23-08-25-17-32-28
18,0.03062196476291865,0.03062196476291865,0.0001,0,23-08-25-17-43-22
19,0.03070948628336191,0.03062196476291865,0.0001,1,23-08-25-17-54-03
20,0.030640159776434302,0.03062196476291865,0.0001,2,23-08-25-18-04-46
21,0.03048979678284377,0.03048979678284377,0.0001,0,23-08-25-18-15-40
22,0.03039784080069512,0.03039784080069512,0.0001,0,23-08-25-18-26-34
23,0.030959947066381575,0.03039784080069512,0.0001,1,23-08-25-18-37-16
24,0.03042780910152942,0.03039784080069512,0.0001,2,23-08-25-18-47-58
25,0.030686674046330156,0.03039784080069512,0.0001,3,23-08-25-18-58-40
26,0.03067940522264689,0.03039784080069512,0.0001,4,23-08-25-19-09-23
27,0.03040386648569256,0.03039784080069512,0.0001,5,23-08-25-19-20-06
28,0.030330562779679895,0.030330562779679895,0.0001,0,23-08-25-19-31-00
29,0.030116118093952537,0.030116118093952537,0.0001,0,23-08-25-19-41-54
30,0.03027402719296515,0.030116118093952537,0.0001,1,23-08-25-19-52-36
31,0.030718061717227102,0.030116118093952537,0.0001,2,23-08-25-20-03-18
32,0.030120578932575883,0.030116118093952537,0.0001,3,23-08-25-20-14-00
33,0.030178092109039427,0.030116118093952537,0.0001,4,23-08-25-20-24-43
34,0.030325445841997863,0.030116118093952537,0.0001,5,23-08-25-20-35-25
35,0.03041758296638727,0.030116118093952537,0.0001,6,23-08-25-20-46-07
36,0.029920902870595456,0.029920902870595456,5e-05,0,23-08-25-20-57-01
37,0.030058732367120682,0.029920902870595456,5e-05,1,23-08-25-21-07-43
38,0.02981942878384143,0.02981942878384143,5e-05,0,23-08-25-21-18-37
39,0.02985005214996636,0.02981942878384143,5e-05,1,23-08-25-21-29-20
40,0.0296278381338343,0.0296278381338343,5e-05,0,23-08-25-21-40-15
41,0.030094621605239808,0.0296278381338343,5e-05,1,23-08-25-21-50-58
42,0.02965426161233336,0.0296278381338343,5e-05,2,23-08-25-22-01-39
43,0.029408785947598517,0.029408785947598517,5e-05,0,23-08-25-22-12-33
44,0.03007186450250447,0.029408785947598517,5e-05,1,23-08-25-22-23-15
45,0.03006880827713758,0.029408785947598517,5e-05,2,23-08-25-22-33-58
46,0.029529296045191587,0.029408785947598517,5e-05,3,23-08-25-22-44-41
47,0.029408550160005688,0.029408550160005688,5e-05,0,23-08-25-22-55-35
48,0.029491392702795566,0.029408550160005688,5e-05,1,23-08-25-23-06-17
49,0.029826743585988878,0.029408550160005688,5e-05,2,23-08-25-23-17-00
50,0.029820090803317725,0.029408550160005688,2.5e-05,3,23-08-25-23-27-42
51,0.02957006673607975,0.029408550160005688,2.5e-05,4,23-08-25-23-38-25
52,0.0290959736071527,0.0290959736071527,2.5e-05,0,23-08-25-23-49-20
53,0.02947247254103422,0.0290959736071527,2.5e-05,1,24-08-25-00-00-02
54,0.02930527018662542,0.0290959736071527,2.5e-05,2,24-08-25-00-10-44
55,0.029482149286195636,0.0290959736071527,2.5e-05,3,24-08-25-00-21-27
56,0.029314990947954356,0.0290959736071527,2.5e-05,4,24-08-25-00-32-10
57,0.02902417857386172,0.02902417857386172,2.5e-05,0,24-08-25-00-43-04
58,0.029448959693312644,0.02902417857386172,2.5e-05,1,24-08-25-00-53-47
59,0.029092729965224863,0.02902417857386172,2.5e-05,2,24-08-25-01-04-31
60,0.02938984136842191,0.02902417857386172,2.5e-05,3,24-08-25-01-15-14
61,0.02974496429692954,0.02902417857386172,2.5e-05,4,24-08-25-01-25-57
62,0.029203118271194397,0.02902417857386172,2.5e-05,5,24-08-25-01-36-40
63,0.029064030609093607,0.02902417857386172,2.5e-05,6,24-08-25-01-47-22
64,0.0289969696784392,0.0289969696784392,1.25e-05,0,24-08-25-01-58-17
65,0.02921797441970557,0.0289969696784392,1.25e-05,1,24-08-25-02-08-59
66,0.02914556117169559,0.0289969696784392,1.25e-05,2,24-08-25-02-19-42
67,0.028865447470918296,0.028865447470918296,1.25e-05,0,24-08-25-02-30-35
68,0.02895535149425268,0.028865447470918296,1.25e-05,1,24-08-25-02-41-17
