epoch,avg_loss,best_loss,current_lr,no_improve_count,timestamp
65,0.05427123743109405,0.053950307497754695,2.5e-05,2,24-08-25-18-43-18
66,0.053727499201893805,0.053727499201893805,2.5e-05,0,24-08-25-18-54-13
67,0.05421153014339507,0.053727499201893805,2.5e-05,1,24-08-25-19-04-54
68,0.054087520072236654,0.053727499201893805,2.5e-05,2,24-08-25-19-15-35
69,0.05445784172415733,0.053727499201893805,2.5e-05,3,24-08-25-19-26-17
70,0.05409811469912529,0.053727499201893805,2.5e-05,4,24-08-25-19-36-58
71,0.05440619526989758,0.053727499201893805,2.5e-05,5,24-08-25-19-47-40
72,0.0546991565413773,0.053727499201893805,2.5e-05,6,24-08-25-19-58-21
73,0.05423913086950779,0.053727499201893805,1.25e-05,7,24-08-25-20-09-03
74,0.05400609551742673,0.053727499201893805,1.25e-05,8,24-08-25-20-19-44
75,0.05373304380476475,0.053727499201893805,1.25e-05,9,24-08-25-20-30-25
76,0.05391761744394898,0.053727499201893805,1.25e-05,10,24-08-25-20-41-07
