epoch,avg_loss,best_loss,current_lr,no_improve_count,timestamp
0,0.2705612768903375,0.2705612768903375,0.0001,0,23-08-25-15-32-47
1,0.09976467352360487,0.09976467352360487,0.0001,0,23-08-25-15-33-10
2,0.08072605396807193,0.08072605396807193,0.0001,0,23-08-25-15-33-34
3,0.07180928033962845,0.07180928033962845,0.0001,0,23-08-25-15-33-57
4,0.06669590011052787,0.06669590011052787,0.0001,0,23-08-25-15-34-21
5,0.06322366836294532,0.06322366836294532,0.0001,0,23-08-25-15-34-44
6,0.06109899452514946,0.06109899452514946,0.0001,0,23-08-25-15-35-08
7,0.05800035186484456,0.05800035186484456,0.0001,0,23-08-25-15-35-31
8,0.056844647126272324,0.056844647126272324,0.0001,0,23-08-25-15-35-55
9,0.05586310539394617,0.05586310539394617,0.0001,0,23-08-25-15-36-18
10,0.05455382840894163,0.05455382840894163,0.0001,0,23-08-25-15-36-41
11,0.05440510745532811,0.05440510745532811,0.0001,0,23-08-25-15-37-05
12,0.05278747425228357,0.05278747425228357,0.0001,0,23-08-25-15-37-28
13,0.05253223869763315,0.05253223869763315,0.0001,0,23-08-25-15-37-51
14,0.05280247649922967,0.05253223869763315,0.0001,1,23-08-25-15-38-14
15,0.05212215833552182,0.05212215833552182,0.0001,0,23-08-25-15-38-38
16,0.05161230026558042,0.05161230026558042,0.0001,0,23-08-25-15-39-02
17,0.05097064301371575,0.05097064301371575,0.0001,0,23-08-25-15-39-25
18,0.0502024854850024,0.0502024854850024,0.0001,0,23-08-25-15-39-48
19,0.049647452050819996,0.049647452050819996,0.0001,0,23-08-25-15-40-11
20,0.049190094193443654,0.049190094193443654,0.0001,0,23-08-25-15-40-35
21,0.049580927204340694,0.049190094193443654,0.0001,1,23-08-25-15-40-57
22,0.04869448113068938,0.04869448113068938,0.0001,0,23-08-25-15-41-20
23,0.04819116440601647,0.04819116440601647,0.0001,0,23-08-25-15-41-44
24,0.04737433877959847,0.04737433877959847,0.0001,0,23-08-25-15-42-07
25,0.046828163303434846,0.046828163303434846,0.0001,0,23-08-25-15-42-30
26,0.04637496089935303,0.04637496089935303,0.0001,0,23-08-25-15-42-54
27,0.04570893036201596,0.04570893036201596,0.0001,0,23-08-25-15-43-18
28,0.046542302634567025,0.04570893036201596,0.0001,1,23-08-25-15-43-41
29,0.0456252474989742,0.0456252474989742,0.0001,0,23-08-25-15-44-05
30,0.045595793563872576,0.045595793563872576,0.0001,0,23-08-25-15-44-30
31,0.0456244167406112,0.045595793563872576,0.0001,1,23-08-25-15-44-54
32,0.04480232281982899,0.04480232281982899,0.0001,0,23-08-25-15-45-18
33,0.04452891523763537,0.04452891523763537,0.0001,0,23-08-25-15-45-42
34,0.04406387960165739,0.04406387960165739,0.0001,0,23-08-25-15-46-05
35,0.04369370827823877,0.04369370827823877,0.0001,0,23-08-25-15-46-29
36,0.043241585880517956,0.043241585880517956,0.0001,0,23-08-25-15-46-52
37,0.04362095968052745,0.043241585880517956,0.0001,1,23-08-25-15-47-16
38,0.04328251949232072,0.043241585880517956,0.0001,2,23-08-25-15-47-39
39,0.043276626236736775,0.043241585880517956,0.0001,3,23-08-25-15-48-01
40,0.0427355251275003,0.0427355251275003,0.0001,0,23-08-25-15-48-24
41,0.042826635397039355,0.0427355251275003,0.0001,1,23-08-25-15-48-47
42,0.0426050374256447,0.0426050374256447,0.0001,0,23-08-25-15-49-10
43,0.041895240819081664,0.041895240819081664,0.0001,0,23-08-25-15-49-34
44,0.042457179652526975,0.041895240819081664,0.0001,1,23-08-25-15-49-56
45,0.04194872215017676,0.041895240819081664,0.0001,2,23-08-25-15-50-20
46,0.0417559860451147,0.0417559860451147,0.0001,0,23-08-25-15-50-42
47,0.04175283365603536,0.04175283365603536,0.0001,0,23-08-25-15-51-05
48,0.04189208551403135,0.04175283365603536,0.0001,1,23-08-25-15-51-29
49,0.04152715351153165,0.04152715351153165,0.0001,0,23-08-25-15-51-51
50,0.042058572886511686,0.04152715351153165,0.0001,1,23-08-25-15-52-14
51,0.04212839481793344,0.04152715351153165,0.0001,2,23-08-25-15-52-38
52,0.0416376930270344,0.04152715351153165,0.0001,3,23-08-25-15-53-01
53,0.04078074304573238,0.04078074304573238,0.0001,0,23-08-25-15-53-24
54,0.04113535027578473,0.04078074304573238,0.0001,1,23-08-25-15-53-47
55,0.04109806396998465,0.04078074304573238,0.0001,2,23-08-25-15-54-11
56,0.040652556890621784,0.040652556890621784,0.0001,0,23-08-25-15-54-34
57,0.0408358298484236,0.040652556890621784,0.0001,1,23-08-25-15-54-57
58,0.04063010289333761,0.04063010289333761,0.0001,0,23-08-25-15-55-20
59,0.040854620744474233,0.04063010289333761,0.0001,1,23-08-25-15-55-44
60,0.04074640605039895,0.04063010289333761,0.0001,2,23-08-25-15-56-07
61,0.040564524385146794,0.040564524385146794,0.0001,0,23-08-25-15-56-30
62,0.040222788836807015,0.040222788836807015,0.0001,0,23-08-25-15-56-53
63,0.04035183030553162,0.040222788836807015,0.0001,1,23-08-25-15-57-16
64,0.040830938681028786,0.040222788836807015,0.0001,2,23-08-25-15-57-39
65,0.039775599614717064,0.039775599614717064,0.0001,0,23-08-25-15-58-02
66,0.039925823302939534,0.039775599614717064,0.0001,1,23-08-25-15-58-25
67,0.04016154420934617,0.039775599614717064,0.0001,2,23-08-25-15-58-48
68,0.03966615441627801,0.03966615441627801,0.0001,0,23-08-25-15-59-11
69,0.03989795381482691,0.03966615441627801,0.0001,1,23-08-25-15-59-33
